strategy,noise_rate,posterior_threshold,cases,accuracy,accuracy_ci_low,accuracy_ci_high,average_questions,questions_standard_error,brier_score
no_misreport,0.3,0.7,4836,0.6729390681003583,0.6595847614752208,0.6860188356893365,5.70616211745244,0.06228985245624502,0.5392336355968141
no_misreport,0.3,0.8,4836,0.6885856079404467,0.6753891541647922,0.7014826839548686,6.368417424869038,0.06605362238851233,0.5184947306830521
no_misreport,0.3,0.85,4836,0.6941687344913152,0.681032805392329,0.7069964226716637,6.825062034739454,0.06773792336446034,0.5070401237974693
no_misreport,0.3,0.9,4836,0.7068513923352633,0.69386188608608,0.7195125240736795,7.41322029225255,0.06913490750743878,0.47981296810204754
no_misreport,0.3,0.95,4836,0.7183622828784119,0.7055168646439246,0.7308610531788405,8.208988144472016,0.07163875728054879,0.4480026034067193
unknown_as_negative,0.0,0.6,4836,0.7880479735318445,0.776303057273798,0.7993356165208153,3.5336366142817752,0.05182138847838499,0.3090303463531267
unknown_as_negative,0.0,0.7,4836,0.8391232423490488,0.8284994877030241,0.8492086422489976,3.755238489109457,0.05322250006605824,0.25467695352402336
unknown_as_negative,0.0,0.8,4836,0.8721395092362835,0.8624319211927682,0.8812563295411677,4.032395919492694,0.05541583502423788,0.21437042321435315
unknown_as_negative,0.0,0.85,4836,0.8839261097325614,0.8745923722118786,0.892650368404536,4.181968569065344,0.056402227401374065,0.19728559234440915
unknown_as_negative,0.0,0.9,4836,0.9007444168734491,0.8919967015622641,0.9088559544420152,4.436793493245106,0.05915419966115979,0.17155174499193693
unknown_as_negative,0.0,0.95,4836,0.9183209263854426,0.9102665450467216,0.9257112274489735,4.69609870416322,0.061262274537545465,0.1399452017411484
unknown_as_negative,0.1,0.6,4836,0.6947890818858561,0.6816608318975352,0.7076081061602723,3.5778880617590296,0.05339664657189227,0.4698182829738135
unknown_as_negative,0.1,0.7,4836,0.7334574028122415,0.7208149253056023,0.7457292690333199,3.7960435621725943,0.05488209358384461,0.4381722167486379
unknown_as_negative,0.1,0.8,4836,0.7610283981251723,0.7488062329587617,0.7728361833274793,4.106561896884478,0.05759408621722286,0.4133255213488621
unknown_as_negative,0.1,0.85,4836,0.7710228839261098,0.7589689931678228,0.7826465285743213,4.2727460711331675,0.058685653195775955,0.4023195192297768
unknown_as_negative,0.1,0.9,4836,0.787082988695892,0.7753204045414898,0.7983898314849677,4.527708850289495,0.06102203680189027,0.3814273429114825
unknown_as_negative,0.1,0.95,4836,0.8038323683484974,0.7924016449241841,0.8147807609352694,4.814791838985387,0.06317329120518538,0.3544874176200153
unknown_as_negative,0.2,0.6,4836,0.6093879239040529,0.5955554268385913,0.6230467687373961,3.554659498207885,0.053697906659347316,0.622251682404794
unknown_as_negative,0.2,0.7,4836,0.638268541494348,0.6246216251083836,0.6516959579574203,3.7655776123518057,0.0551175239764116,0.6080453896605369
unknown_as_negative,0.2,0.8,4836,0.6632892197408327,0.6498454676187321,0.6764737518642635,4.105527984560243,0.05819765792172068,0.5930992801740148
unknown_as_negative,0.2,0.85,4836,0.6716294458229942,0.6582624268493431,0.6847240047727166,4.281499862145023,0.05932177913170484,0.5874868564511708
unknown_as_negative,0.2,0.9,4836,0.6852770885028949,0.6720465934324963,0.6982134580534861,4.554177005789909,0.06185898564170778,0.5729520521289695
unknown_as_negative,0.2,0.95,4836,0.6986490212296664,0.6855645135983632,0.711418175532069,4.8687620623104495,0.06405362632965124,0.5553312614498417
unknown_as_negative,0.3,0.6,4836,0.5420457678522195,0.5279762155192916,0.5560485729503695,3.5214364488558036,0.05319045422477522,0.7460576193570935
unknown_as_negative,0.3,0.7,4836,0.5638268541494348,0.5498051992905465,0.5777471845174965,3.7256685966363388,0.05450972013278016,0.7446993909673266
unknown_as_negative,0.3,0.8,4836,0.5802315963606287,0.5662639136529818,0.5940719122137161,4.104287289771161,0.0584645368813563,0.7470043924672778
unknown_as_negative,0.3,0.85,4836,0.5863661428177557,0.5724227709399632,0.600172409310013,4.276330300523849,0.05945049552810731,0.7468495495864769
unknown_as_negative,0.3,0.9,4836,0.598014888337469,0.5841235875040411,0.6117505915186773,4.549352081610146,0.06192512178529038,0.7387807506797491
unknown_as_negative,0.3,0.95,4836,0.6098014888337469,0.5959712167990279,0.6234574521061692,4.890198511166253,0.06423251582395167,0.7264117360336825
