strategy,noise_rate,posterior_threshold,cases,accuracy,accuracy_ci_low,accuracy_ci_high,average_questions,questions_standard_error,brier_score
eig,0.3,0.8,4836,0.6978908188585607,0.6847963080569887,0.710671179969892,8.15136476426799,0.06910285139722325,0.4557177412189371
eig,0.3,0.85,4836,0.7036807278742763,0.6906530864211858,0.7163850282146319,8.599875930521092,0.07009247227939305,0.4385672972591932
eig,0.3,0.9,4836,0.7129859387923904,0.7000709745108399,0.725562790032198,9.240694789081886,0.07022687828935101,0.41314682785575235
eig,0.3,0.95,4836,0.7229114971050455,0.7101239820357633,0.7353451424083094,10.0616211745244,0.06859122318429571,0.3871545252953871
medrag_rdc,0.0,0.6,4836,0.6718362282878412,0.6584704201596,0.6849292481270645,10.093879239040529,0.0787196098981931,0.4372859919827159
medrag_rdc,0.0,0.7,4836,0.6759718775847808,0.6626459743386885,0.6890184272400739,10.574441687344914,0.07636076373512231,0.4251012245723279
medrag_rdc,0.0,0.8,4836,0.6770057899090157,0.6636900458754451,0.6900405390263418,11.319065343258892,0.0704878573217827,0.41637622997669915
medrag_rdc,0.0,0.85,4836,0.6778329197684037,0.6645253560600899,0.6908581755001166,11.774400330851943,0.0654252891654285,0.41334211192559434
medrag_rdc,0.0,0.9,4836,0.6776261373035567,0.6643165240950814,0.6906537708005204,12.273159636062863,0.059899193143103165,0.41313641314242505
medrag_rdc,0.0,0.95,4836,0.6776261373035567,0.6643165240950814,0.6906537708005204,12.715467328370554,0.05476514926942265,0.41321232697956384
medrag_rdc,0.1,0.6,4836,0.6007030603804797,0.5868248241953954,0.6144214314671866,9.997725392886684,0.07880473359278718,0.5308018890513899
medrag_rdc,0.1,0.7,4836,0.6108354011579818,0.5970108604344265,0.6244839917937953,10.584574028122415,0.07620162752107322,0.5109554511129231
medrag_rdc,0.1,0.8,4836,0.6203473945409429,0.6065789337396398,0.6339248050604068,11.42328370554177,0.06934478192077255,0.4903168194403014
medrag_rdc,0.1,0.85,4836,0.6251033912324235,0.6113650545512974,0.6386431275346618,11.940239867659223,0.06387728542165631,0.4807811332546328
medrag_rdc,0.1,0.9,4836,0.6269644334160464,0.6132382657943907,0.6404890462730126,12.437344913151366,0.05832365880195177,0.47584242997350296
medrag_rdc,0.1,0.95,4836,0.6275847808105872,0.61386271739623,0.6411043046649877,12.984491315136477,0.05204589223875225,0.47143913771746815
medrag_rdc,0.2,0.6,4836,0.5461124896608768,0.5320491351977068,0.560102641009184,9.889991728701407,0.07883579115639701,0.6101492709306473
medrag_rdc,0.2,0.7,4836,0.554383788254756,0.5403373884691811,0.5683438543219053,10.578577336641853,0.07654670720069429,0.595227456845744
medrag_rdc,0.2,0.8,4836,0.5700992555831266,0.556095892460092,0.5839913368409663,11.565343258891646,0.068837243230291,0.5677494025048101
medrag_rdc,0.2,0.85,4836,0.576302729528536,0.5623202880727362,0.5901640411664687,12.121174524400331,0.06286084618385007,0.5546400977590625
medrag_rdc,0.2,0.9,4836,0.5810587262200165,0.567093844151662,0.5948949283734553,12.690239867659223,0.05600102065756885,0.5429730450791125
medrag_rdc,0.2,0.95,4836,0.5825062034739454,0.5685469283572692,0.5963345008200825,13.192514474772539,0.05008310956956655,0.5376652831989067
medrag_rdc,0.3,0.6,4836,0.4795285359801489,0.465469847551123,0.4936197226529928,9.722704714640198,0.0781668206060733,0.7062381984838019
medrag_rdc,0.3,0.7,4836,0.4898676592224979,0.475791852040044,0.5039595513943163,10.512613730355666,0.07573835952587737,0.6890611440500869
medrag_rdc,0.3,0.8,4836,0.5068238213399504,0.49273297578146186,0.5209038341504997,11.583540115798181,0.0675818907649428,0.6591664684294266
medrag_rdc,0.3,0.85,4836,0.5126137303556658,0.4985214579106242,0.5266859786302741,12.199131513647643,0.06150908959580716,0.6444899478355447
medrag_rdc,0.3,0.9,4836,0.5155086848635235,0.501416407348689,0.5295763424966778,12.785980148883375,0.054681154580239595,0.6364430467150205
medrag_rdc,0.3,0.95,4836,0.5165425971877585,0.5024504323676577,0.5306085008007337,13.35752688172043,0.047785470723122114,0.628788964899634
