strategy,noise_rate,posterior_threshold,cases,accuracy,accuracy_ci_low,accuracy_ci_high,average_questions,questions_standard_error,brier_score
direct_reliable,0.2,0.9,4836,0.7400744416873449,0.7275257091405637,0.7522420584657151,4.726633581472291,0.0618160639845738,0.481588344541068
direct_reliable,0.2,0.95,4836,0.7452440033085195,0.7327719381553338,0.7573267460660672,5.028742762613731,0.06444219001862266,0.475940400210058
direct_reliable,0.3,0.6,4836,0.6089743589743589,0.5951394910251059,0.6226362312216717,3.7653019023986767,0.053903479918344654,0.6408364573704565
direct_reliable,0.3,0.7,4836,0.6387510339123242,0.6251069689270312,0.6521748330228507,4.013234077750207,0.05560839666225344,0.6283498322245223
direct_reliable,0.3,0.8,4836,0.6548800661703887,0.6413626866818772,0.6681515751071861,4.343879239040529,0.05841490399985295,0.6262682993245002
direct_reliable,0.3,0.85,4836,0.6596360628618693,0.6461592677234731,0.6728594373515029,4.559760132340777,0.06037613478259562,0.626257854213278
direct_reliable,0.3,0.9,4836,0.6695616211745244,0.6561743616409688,0.682679703335042,4.803556658395368,0.06261425578629613,0.6178218751509238
direct_reliable,0.3,0.95,4836,0.6724565756823822,0.6590966788946946,0.6855426993857847,5.132547559966914,0.06541717355939551,0.6187388674425228
full_two_layer,0.0,0.6,4836,0.8879239040529363,0.8787230516225929,0.896508931176183,5.382547559966914,0.056158206651045844,0.19148719438488887
full_two_layer,0.0,0.7,4836,0.9216294458229942,0.913715657001895,0.9288739021274782,5.871174524400331,0.05729133559824291,0.13582146568852826
full_two_layer,0.0,0.8,4836,0.9398263027295285,0.9327682139176432,0.9461861716969604,6.277708850289495,0.05899429322475255,0.10051208660440272
full_two_layer,0.0,0.85,4836,0.9447890818858561,0.9379917714985082,0.9508802940666128,6.663151364764268,0.06107552924563789,0.0885158920982727
full_two_layer,0.0,0.9,4836,0.9487179487179487,0.9421372893792964,0.9545862728133173,7.132754342431761,0.0627661499270542,0.07892531367907483
full_two_layer,0.0,0.95,4836,0.9501654259718776,0.9436670700341576,0.9559491488106906,7.776674937965261,0.0638354613319677,0.07410624381461411
full_two_layer,0.1,0.6,4836,0.8200992555831266,0.8090206282649639,0.8306697285434077,5.791563275434243,0.059561927780082416,0.28911456471114105
full_two_layer,0.1,0.7,4836,0.848014888337469,0.8376204205011443,0.8578568860288877,6.378411910669975,0.06119346369137513,0.2403692282445096
full_two_layer,0.1,0.8,4836,0.8672456575682382,0.8573901982287414,0.8765181181095455,6.902812241521919,0.06328770544171113,0.20384309109634063
full_two_layer,0.1,0.85,4836,0.8748966087675765,0.8652734829542141,0.8839245899744534,7.306451612903226,0.06495926854792129,0.187052916462415
full_two_layer,0.1,0.9,4836,0.8837882547559966,0.8744494878983046,0.8925177616083734,7.867452440033086,0.06659937613712293,0.16726406535230354
full_two_layer,0.1,0.95,4836,0.8910256410256411,0.8819307268099782,0.8994998059578713,8.615798180314309,0.06738258245341973,0.1508738110929042
full_two_layer,0.2,0.6,4836,0.739454094292804,0.7268963122712752,0.7516317453411888,6.248345740281224,0.06312142254104604,0.4085071634235985
full_two_layer,0.2,0.7,4836,0.7679900744416873,0.7558829996127288,0.7796717177152102,6.975392886683209,0.06519522596185347,0.3614245368201563
full_two_layer,0.2,0.8,4836,0.7857733664185277,0.7739851603326035,0.7971079101513562,7.581058726220016,0.06681961062184517,0.3284269191312312
full_two_layer,0.2,0.85,4836,0.7919768403639371,0.7803073048530885,0.8031828655690177,8.035153019023987,0.0680550038185982,0.3113914280595492
full_two_layer,0.2,0.9,4836,0.8029363110008272,0.7914864071049094,0.8139053065412564,8.637923904052936,0.06897892493539463,0.2870260293803222
full_two_layer,0.2,0.95,4836,0.8132754342431762,0.8020450269066819,0.8240085199697282,9.404052936311,0.0683548144593329,0.2622422227566015
full_two_layer,0.3,0.6,4836,0.6592224979321754,0.6457421145401792,0.672450117205587,6.642266335814723,0.06571881192716628,0.5223571773344072
full_two_layer,0.3,0.7,4836,0.6838296112489661,0.6705827717182697,0.6967846231154786,7.39454094292804,0.06740005081844569,0.4858754509995386
full_two_layer,0.3,0.8,4836,0.7043010752688172,0.6912807445878126,0.71699708004182,8.13213399503722,0.0693805450015105,0.44949529243748815
full_two_layer,0.3,0.85,4836,0.7121588089330024,0.699233565153569,0.7247472527310492,8.581265508684863,0.07028263813356073,0.43241038581717
full_two_layer,0.3,0.9,4836,0.7235318444995864,0.7107525491242298,0.7359562853136575,9.254962779156328,0.07026607841609356,0.40488452356978943
full_two_layer,0.3,0.95,4836,0.7322167080231596,0.7195556953028568,0.7445090790484361,10.072373862696443,0.06862021468271935,0.3794794520237247
no_misreport,0.0,0.6,4836,0.8507030603804797,0.8403803425755746,0.8604690405943208,4.273366418527709,0.05134563482408506,0.23416494315016717
no_misreport,0.0,0.7,4836,0.8974358974358975,0.888567099563889,0.9056737698067119,4.7136062861869314,0.053328369708419955,0.1690124192899485
no_misreport,0.0,0.8,4836,0.9288668320926385,0.9212765120400491,0.9357763303504952,5.150124069478908,0.05590895015312874,0.1180440192631718
no_misreport,0.0,0.85,4836,0.9379652605459057,0.9308127739618482,0.9444224816713113,5.488213399503722,0.05740227895621956,0.09911106768031208
no_misreport,0.0,0.9,4836,0.9454094292803971,0.9386456990318304,0.9514660765271055,5.827129859387924,0.05867285483588892,0.08488978617467131
no_misreport,0.0,0.95,4836,0.9538875103391232,0.9476074789661856,0.9594469998415506,6.385442514474772,0.06202148161093701,0.06841149562776548
no_misreport,0.1,0.6,4836,0.7839123242349049,0.7720892869701719,0.7952846535323437,4.522332506203474,0.05392091689122613,0.3460839705434106
no_misreport,0.1,0.7,4836,0.8267162944582299,0.8157903652597909,0.8371235648159372,5.0550041356492965,0.05682469756257112,0.2896967370718427
no_misreport,0.1,0.8,4836,0.8521505376344086,0.8418669177550947,0.861875122067035,5.546319272125724,0.05997925790764651,0.24921871023958364
no_misreport,0.1,0.85,4836,0.8626964433416047,0.852707884921978,0.8721092247950013,5.910463192721258,0.06160112813165807,0.22799302584662845
no_misreport,0.1,0.9,4836,0.8742762613730356,0.8646338860513799,0.8833244768834733,6.339330024813896,0.06316592027082538,0.20623583426303782
no_misreport,0.1,0.95,4836,0.8856492969396195,0.8763721294275122,0.8943142500606098,7.011166253101737,0.06688938016885387,0.181538011511346
no_misreport,0.2,0.6,4836,0.7096774193548387,0.696721647743583,0.7223003301657768,4.820719602977667,0.0571683638361211,0.4616899131364401
no_misreport,0.2,0.7,4836,0.7431761786600496,0.7306731763325651,0.7552931412427868,5.433622828784119,0.06039948831174392,0.42119242043444516
no_misreport,0.2,0.8,4836,0.7675765095119934,0.7554623807189618,0.7792658632797675,6.026261373035567,0.06365799601145937,0.388944247354906
no_misreport,0.2,0.85,4836,0.7770885028949545,0.7651407165524696,0.7885964140180844,6.427005789909016,0.06522511366578804,0.36988473564331054
no_misreport,0.2,0.9,4836,0.7899090157154673,0.7781994800601837,0.8011583237158737,6.949751861042183,0.0666804645376433,0.3433941455647388
no_misreport,0.2,0.95,4836,0.8029363110008272,0.7914864071049094,0.8139053065412564,7.697890818858561,0.06949479000115376,0.31142654781575096
no_misreport,0.3,0.6,4836,0.6418527708850289,0.6282317703620917,0.6552485815568636,5.093672456575683,0.0591342053079041,0.5740309681519535
no_misreport,0.3,0.7,4836,0.6714226633581473,0.658052928870798,0.6845202660866568,5.715467328370554,0.06216916887680351,0.5430151758090153
no_misreport,0.3,0.8,4836,0.6861042183622829,0.6728810685127808,0.6990319296316212,6.353804797353185,0.06589701334808226,0.5228856408462081
no_misreport,0.3,0.85,4836,0.6939619520264682,0.6808234556914428,0.7067925357079452,6.838709677419355,0.0679292808730184,0.5064303729377769
no_misreport,0.3,0.9,4836,0.706989247311828,0.6940009265308732,0.7196489747386229,7.424524400330852,0.06942702439118272,0.47811470005003537
no_misreport,0.3,0.95,4836,0.7222911497105046,0.7094954451483668,0.7347339693018913,8.224772539288669,0.07198307358310219,0.4396033035558583
unknown_as_negative,0.0,0.6,4836,0.7851530190239868,0.7733531635169342,0.7965001969732108,3.529983457402812,0.05171986709872373,0.3123339788912991
unknown_as_negative,0.0,0.7,4836,0.8360215053763441,0.825319979101537,0.8461896008814113,3.7557899090157156,0.05321931011439573,0.25876797350514263
unknown_as_negative,0.0,0.8,4836,0.8688999172870141,0.8590937724246898,0.8781204372304362,4.034532671629446,0.05541277501930684,0.21865845076360918
unknown_as_negative,0.0,0.85,4836,0.8808933002481389,0.8714601761411787,0.889721760061031,4.185897435897436,0.05649585996441771,0.20077039180486678
unknown_as_negative,0.0,0.9,4836,0.8984698097601324,0.8896384285784347,0.9066686241151907,4.448097601323408,0.05934835871746195,0.17370876704301658
unknown_as_negative,0.0,0.95,4836,0.9152191894127378,0.9070348231664488,0.9227443993601728,4.71298593879239,0.061538414457579585,0.1438339212304986
unknown_as_negative,0.1,0.6,4836,0.6918941273779984,0.6787329272616289,0.7047506974917102,3.5413564929693964,0.0526108919782318,0.4763194992497996
unknown_as_negative,0.1,0.7,4836,0.7303556658395368,0.7176687985787996,0.7426768457910492,3.7576509511993383,0.054034741658250424,0.44670413632769385
unknown_as_negative,0.1,0.8,4836,0.7564102564102564,0.7441116117002053,0.7683018524098597,4.073407775020678,0.05686665921819124,0.42417637450902995
unknown_as_negative,0.1,0.85,4836,0.7669561621174524,0.7548314823064896,0.7786570516984249,4.244623655913978,0.05807591831684893,0.4128451659922834
unknown_as_negative,0.1,0.9,4836,0.782464846980976,0.7706149605489182,0.7938663233013631,4.483043837882548,0.06019025521036005,0.3928917829542511
unknown_as_negative,0.1,0.95,4836,0.7996277915632755,0.7881102067257201,0.8106697202867673,4.771712158808933,0.06234961795161657,0.36555107923870844
unknown_as_negative,0.2,0.6,4836,0.6069065343258891,0.5930604376704051,0.6205829179303236,3.5477667493796528,0.05356662369679359,0.6302598983522382
unknown_as_negative,0.2,0.7,4836,0.6342018196856907,0.620525030748144,0.6476655645804303,3.7648883374689825,0.05514376127384107,0.6167387132161747
unknown_as_negative,0.2,0.8,4836,0.6581885856079405,0.6446992810128026,0.6714267674099391,4.099875930521092,0.057879427686653016,0.6038296462225916
unknown_as_negative,0.2,0.85,4836,0.6668734491315137,0.6534612888228192,0.6800206995133281,4.282671629445823,0.05918841951860775,0.5974557678663541
unknown_as_negative,0.2,0.9,4836,0.6782464846980976,0.6649430288367171,0.691266976052699,4.54652605459057,0.06150050206554347,0.5885243860886092
unknown_as_negative,0.2,0.95,4836,0.6929280397022333,0.6797781531595615,0.705771654916802,4.870347394540943,0.0638029323621343,0.5686911450311736
unknown_as_negative,0.3,0.6,4836,0.5490074441687345,0.5349495790772095,0.5629875104341496,3.5150951199338296,0.05307985364533316,0.7352678188053801
unknown_as_negative,0.3,0.7,4836,0.5700992555831266,0.556095892460092,0.5839913368409663,3.7121588089330024,0.054228016422376166,0.7346554954625547
unknown_as_negative,0.3,0.8,4836,0.5849875930521092,0.5710382159949391,0.5988020531576713,4.066583953680728,0.05787196574810588,0.7397504307815301
unknown_as_negative,0.3,0.85,4836,0.5909842845326716,0.577060325178448,0.6047638072477041,4.234077750206782,0.058724408452894256,0.7387110467398048
unknown_as_negative,0.3,0.9,4836,0.5998759305210918,0.5859935836530358,0.6135997253511266,4.500827129859388,0.06122751500046231,0.735635219974608
unknown_as_negative,0.3,0.95,4836,0.608354011579818,0.5945157478612176,0.6220202643917453,4.824855252274607,0.0632743031460519,0.7294955009420833
